id_solicitud,edad,antiguedad_negocio_anios,ingreso_mensual,monto_solicitado,deuda_actual,tiene_historial_crediticio,canal,region,es_mujer_emprendedora,incumplio
SOL-003765,57,3.0,2141.0,8000.0,910.0,0,presencial,lima,1,0
SOL-003766,45,0.2,1952.0,3095.0,2899.0,1,digital,lima,1,0
SOL-003767,60,8.9,10638.0,29324.0,2258.0,1,presencial,lima,1,0
SOL-003768,66,3.2,2847.0,8396.0,2248.0,1,presencial,arequipa,0,0
SOL-003769,51,1.8,5415.0,12741.0,10552.0,1,digital,arequipa,1,0
SOL-003770,47,3.1,2250.0,8445.0,108.0,0,presencial,lima,0,0
SOL-003771,30,4.7,2879.0,11947.0,7182.0,0,digital,lima,0,0
SOL-003772,19,5.7,4713.0,18949.0,2556.0,1,digital,arequipa,1,0
SOL-003773,32,2.0,2101.0,7069.0,4163.0,1,digital,arequipa,1,0
SOL-003774,38,3.8,2822.0,10899.0,1534.0,0,digital,lima,1,0
SOL-003775,32,2.1,3946.0,8370.0,1782.0,0,digital,arequipa,1,0
SOL-003776,22,8.9,2395.0,3544.0,5523.0,0,presencial,lima,0,0
SOL-003777,29,5.1,8590.0,25699.0,8478.0,1,digital,lima,1,0
SOL-003778,50,1.0,6566.0,17538.0,13253.0,1,presencial,arequipa,0,0
SOL-003779,21,5.5,2225.0,9197.0,1248.0,1,digital,arequipa,1,0
SOL-003780,34,4.1,2371.0,9119.0,790.0,1,digital,trujillo,1,0
SOL-003781,48,2.9,10343.0,26724.0,19799.0,1,presencial,lima,1,0
SOL-003782,44,1.0,2228.0,3240.0,1796.0,0,digital,lima,1,0
SOL-003783,51,6.7,2096.0,4720.0,2395.0,0,digital,arequipa,1,0
SOL-003784,39,8.6,6947.0,17488.0,8542.0,1,presencial,lima,1,0
SOL-003785,45,5.9,1848.0,6459.0,2841.0,1,presencial,lima,1,0
SOL-003786,34,2.0,2572.0,10803.0,555.0,0,digital,arequipa,1,0
SOL-003787,39,1.3,2799.0,5836.0,201.0,0,digital,lima,0,0
SOL-003788,49,3.0,2655.0,10185.0,1261.0,1,presencial,lima,1,0
SOL-003789,59,4.2,1696.0,6205.0,1159.0,1,presencial,lima,1,0
SOL-003790,19,8.2,2777.0,6928.0,7542.0,0,digital,trujillo,0,0
SOL-003791,48,1.3,5474.0,7938.0,8845.0,1,presencial,lima,0,0
SOL-003792,48,5.3,2689.0,4037.0,171.0,0,presencial,lima,0,0
SOL-003793,40,4.2,2072.0,6878.0,2344.0,1,presencial,lima,0,0
SOL-003794,19,6.8,7355.0,29612.0,5864.0,0,presencial,lima,1,0
SOL-003795,42,2.5,5037.0,16920.0,1347.0,1,presencial,lima,1,0
SOL-003796,35,4.6,3171.0,12045.0,4640.0,0,presencial,arequipa,0,0
SOL-003797,61,8.5,6179.0,18283.0,16714.0,1,presencial,lima,1,0
SOL-003798,36,4.3,3038.0,6729.0,2669.0,0,digital,lima,0,0
SOL-003799,34,3.8,9705.0,14783.0,5390.0,1,presencial,lima,1,0
SOL-003800,20,2.8,5407.0,21270.0,5013.0,1,presencial,lima,0,0
SOL-003801,49,11.2,1858.0,5333.0,2109.0,1,presencial,lima,0,0
SOL-003802,51,1.9,2717.0,11186.0,10794.0,1,presencial,arequipa,1,0
SOL-003803,41,12.2,2786.0,7098.0,1028.0,1,presencial,arequipa,1,0
SOL-003804,50,5.8,4496.0,10141.0,1750.0,1,presencial,arequipa,0,1
SOL-003805,39,4.9,3269.0,11336.0,6125.0,1,presencial,lima,0,0
SOL-003806,55,9.7,2130.0,6973.0,1063.0,1,presencial,trujillo,0,0
SOL-003807,43,8.4,3640.0,13043.0,128.0,1,digital,arequipa,0,0
SOL-003808,25,5.5,6439.0,10833.0,17595.0,1,presencial,lima,1,0
SOL-003809,19,5.3,2540.0,4212.0,6634.0,1,digital,lima,1,1
SOL-003810,54,0.6,2988.0,9472.0,507.0,0,digital,arequipa,1,0
SOL-003811,53,4.6,2314.0,7173.0,2039.0,1,presencial,lima,0,0
SOL-003812,29,3.3,2917.0,4924.0,202.0,0,presencial,lima,0,0
SOL-003813,26,11.4,2980.0,8146.0,5162.0,1,presencial,arequipa,1,0
SOL-003814,45,10.7,5118.0,17218.0,8518.0,1,presencial,lima,0,0
SOL-003815,30,2.3,4373.0,13470.0,3574.0,1,presencial,trujillo,1,0
SOL-003816,40,2.2,3225.0,6380.0,6830.0,1,presencial,lima,0,0
SOL-003817,42,4.7,3159.0,13509.0,265.0,1,presencial,lima,1,0
SOL-003818,42,12.4,1376.0,2073.0,1431.0,1,presencial,lima,1,0
SOL-003819,44,2.3,6176.0,13865.0,219.0,1,digital,lima,1,0
SOL-003820,52,16.0,906.0,1458.0,234.0,1,digital,trujillo,0,0
SOL-003821,27,0.3,3337.0,7603.0,222.0,1,digital,trujillo,0,0
SOL-003822,31,3.2,3903.0,13756.0,11970.0,1,presencial,trujillo,1,0
SOL-003823,47,2.2,3334.0,4914.0,6815.0,1,presencial,lima,1,0
SOL-003824,61,5.6,3811.0,5793.0,163.0,1,presencial,lima,0,0
SOL-003825,28,2.3,1898.0,3868.0,2096.0,0,digital,lima,1,0
SOL-003826,52,11.8,5375.0,7986.0,8273.0,1,presencial,lima,0,0
SOL-003827,34,3.6,1933.0,5044.0,3582.0,1,presencial,trujillo,1,0
SOL-003828,43,8.7,4539.0,9593.0,7081.0,1,presencial,lima,0,0
SOL-003829,19,0.7,1884.0,4519.0,2070.0,0,digital,lima,0,0
SOL-003830,43,4.4,3066.0,12250.0,2087.0,0,presencial,lima,1,0
SOL-003831,42,1.2,3109.0,8518.0,3205.0,1,presencial,arequipa,0,0
SOL-003832,50,12.6,3512.0,5081.0,958.0,0,presencial,lima,1,0
SOL-003833,63,4.7,4970.0,15383.0,5492.0,1,presencial,arequipa,0,0
SOL-003834,39,8.7,3757.0,6534.0,2167.0,1,presencial,arequipa,0,0
SOL-003835,21,1.5,6218.0,9849.0,425.0,1,presencial,trujillo,1,0
SOL-003836,41,1.8,6590.0,15913.0,1428.0,1,presencial,lima,0,0
SOL-003837,35,0.8,3146.0,7058.0,5803.0,1,digital,lima,1,0
SOL-003838,45,3.4,5459.0,9533.0,448.0,0,presencial,lima,0,0
SOL-003839,30,8.3,7679.0,17855.0,7270.0,0,digital,trujillo,0,0
SOL-003840,59,3.8,1835.0,5323.0,984.0,1,presencial,trujillo,0,0
SOL-003841,33,5.6,4689.0,10215.0,10120.0,1,digital,arequipa,1,0
SOL-003842,42,14.4,8547.0,12822.0,8317.0,1,presencial,lima,0,0
SOL-003843,34,4.2,4796.0,19985.0,3007.0,1,presencial,lima,1,0
SOL-003844,24,1.7,10302.0,35226.0,9634.0,1,presencial,arequipa,1,0
SOL-003845,36,0.8,6739.0,24197.0,39859.0,0,digital,lima,0,1
SOL-003846,46,7.6,3212.0,8560.0,1743.0,1,presencial,arequipa,1,0
SOL-003847,20,1.7,2340.0,7435.0,761.0,0,digital,trujillo,1,0
SOL-003848,32,0.2,3531.0,12638.0,2632.0,0,digital,lima,1,0
SOL-003849,41,21.8,2767.0,6933.0,3259.0,1,presencial,lima,0,0
SOL-003850,36,10.4,15675.0,62339.0,8007.0,1,presencial,lima,0,0
SOL-003851,34,2.8,5769.0,21889.0,31902.0,1,presencial,lima,1,0
SOL-003852,47,16.8,3921.0,8979.0,1161.0,1,presencial,arequipa,1,0
SOL-003853,41,19.2,1838.0,4469.0,2887.0,0,presencial,lima,0,0
SOL-003854,36,14.9,4363.0,8596.0,12620.0,0,presencial,lima,1,0
SOL-003855,34,4.3,2066.0,6111.0,16.0,1,presencial,lima,0,0
SOL-003856,42,5.0,5683.0,22249.0,7266.0,1,presencial,lima,0,0
SOL-003857,42,5.8,729.0,2295.0,229.0,1,digital,arequipa,0,0
SOL-003858,45,3.0,7860.0,19646.0,1721.0,1,presencial,arequipa,1,0
SOL-003859,29,8.3,2149.0,5742.0,1467.0,1,digital,lima,0,0
SOL-003860,46,6.5,1588.0,5633.0,4338.0,1,presencial,lima,0,1
SOL-003861,58,9.7,3795.0,11363.0,7302.0,1,presencial,lima,1,0
SOL-003862,48,3.8,3861.0,12021.0,256.0,1,presencial,lima,0,0
SOL-003863,35,4.6,2591.0,8524.0,4955.0,1,digital,lima,1,0
SOL-003864,50,2.0,7844.0,28940.0,2395.0,1,presencial,trujillo,0,0
SOL-003865,30,1.9,3266.0,10907.0,7734.0,0,digital,lima,1,1
SOL-003866,45,4.1,5790.0,20389.0,133.0,0,presencial,lima,1,0
SOL-003867,38,7.6,3363.0,11653.0,4620.0,1,presencial,lima,1,0
SOL-003868,26,9.3,4779.0,20416.0,1230.0,1,presencial,arequipa,1,0
SOL-003869,47,2.3,1938.0,7138.0,3676.0,1,presencial,lima,1,1
SOL-003870,47,11.2,4377.0,13544.0,14690.0,1,presencial,trujillo,0,0
SOL-003871,40,7.0,2580.0,10794.0,1797.0,0,presencial,lima,1,0
SOL-003872,54,8.0,7602.0,31862.0,3239.0,1,presencial,trujillo,0,0
SOL-003873,35,9.2,3981.0,9911.0,2364.0,0,presencial,arequipa,1,0
SOL-003874,24,2.7,5403.0,21052.0,4120.0,1,presencial,lima,0,1
SOL-003875,24,9.5,3071.0,13653.0,4093.0,1,digital,lima,0,0
SOL-003876,26,3.4,9792.0,19988.0,787.0,1,presencial,lima,0,0
SOL-003877,47,4.9,1700.0,4472.0,1549.0,1,presencial,trujillo,0,0
SOL-003878,24,2.8,2525.0,6787.0,1989.0,1,digital,trujillo,0,0
SOL-003879,54,16.8,2323.0,7649.0,379.0,1,presencial,lima,0,0
SOL-003880,54,2.8,1318.0,5778.0,2996.0,1,presencial,lima,0,0
SOL-003881,22,13.3,1572.0,3690.0,569.0,1,digital,lima,1,0
SOL-003882,23,11.0,4928.0,18414.0,19433.0,1,digital,lima,1,0
SOL-003883,38,0.3,2638.0,10060.0,3390.0,0,digital,arequipa,1,1
SOL-003884,54,3.3,3414.0,12147.0,6021.0,1,presencial,lima,0,0
SOL-003885,19,1.7,4006.0,12914.0,4146.0,1,digital,lima,1,0
SOL-003886,46,8.1,4064.0,12892.0,1752.0,1,presencial,trujillo,0,0
SOL-003887,19,9.5,3686.0,8383.0,3682.0,1,digital,arequipa,0,0
SOL-003888,26,1.7,3169.0,5785.0,2093.0,1,digital,arequipa,1,0
SOL-003889,44,0.2,3553.0,8654.0,416.0,1,digital,lima,0,0
SOL-003890,76,8.1,3030.0,6399.0,1653.0,1,presencial,trujillo,1,0
SOL-003891,40,5.7,6598.0,22586.0,9022.0,1,presencial,arequipa,1,0
SOL-003892,19,0.3,1427.0,5772.0,777.0,0,digital,lima,1,0
SOL-003893,37,7.4,3660.0,6925.0,2067.0,0,presencial,lima,1,0
SOL-003894,44,5.4,6771.0,23322.0,9544.0,1,presencial,trujillo,0,0
SOL-003895,25,0.7,2473.0,4396.0,1326.0,1,digital,lima,0,0
SOL-003896,33,3.7,3059.0,7887.0,15880.0,1,presencial,trujillo,0,1
SOL-003897,38,14.3,12582.0,24370.0,4538.0,0,presencial,arequipa,1,0
SOL-003898,47,0.5,8004.0,18638.0,15013.0,1,presencial,arequipa,1,1
SOL-003899,41,2.6,4120.0,16734.0,3715.0,1,presencial,arequipa,1,0
SOL-003900,33,1.7,2311.0,6242.0,18272.0,1,presencial,trujillo,1,0
SOL-003901,36,4.4,1328.0,2306.0,654.0,1,presencial,lima,1,0
SOL-003902,27,4.4,3873.0,7811.0,6273.0,1,digital,lima,1,0
SOL-003903,21,3.4,5175.0,20779.0,4014.0,1,digital,arequipa,0,0
SOL-003904,35,5.4,4702.0,12561.0,79.0,1,presencial,lima,0,0
SOL-003905,50,6.3,1573.0,6766.0,1349.0,0,presencial,arequipa,0,0
SOL-003906,29,2.1,2912.0,9143.0,1421.0,1,digital,arequipa,1,0
SOL-003907,19,18.3,2080.0,6182.0,2266.0,0,digital,lima,1,0
SOL-003908,43,4.1,2914.0,8200.0,976.0,0,digital,arequipa,1,0
SOL-003909,48,2.0,10515.0,39933.0,33141.0,0,presencial,lima,1,1
SOL-003910,19,3.5,4039.0,16118.0,1594.0,0,digital,trujillo,1,1
SOL-003911,39,8.1,5164.0,9263.0,9344.0,1,presencial,lima,0,0
SOL-003912,34,8.9,3738.0,9966.0,2674.0,1,presencial,arequipa,0,0
SOL-003913,39,5.8,3324.0,7567.0,3564.0,1,digital,trujillo,1,0
SOL-003914,39,5.9,2628.0,11006.0,2577.0,1,presencial,lima,0,0
SOL-003915,42,2.7,5108.0,18785.0,2742.0,1,presencial,lima,0,0
SOL-003916,41,6.7,3461.0,7982.0,2989.0,1,presencial,lima,1,0
SOL-003917,27,5.0,2496.0,6654.0,4287.0,0,presencial,arequipa,0,1
SOL-003918,58,3.2,5848.0,15787.0,5274.0,1,presencial,lima,1,0
SOL-003919,39,4.1,840.0,3602.0,1712.0,0,digital,lima,1,1
SOL-003920,35,9.2,2884.0,8273.0,1400.0,1,presencial,trujillo,0,0
SOL-003921,45,1.6,5265.0,7672.0,4080.0,1,presencial,lima,1,0
SOL-003922,43,1.1,5065.0,18554.0,939.0,0,digital,lima,0,0
SOL-003923,44,8.4,4892.0,8313.0,5699.0,1,presencial,arequipa,1,0
SOL-003924,49,0.6,1889.0,6338.0,1342.0,1,digital,lima,1,0
SOL-003925,75,10.8,3728.0,11154.0,3587.0,1,presencial,lima,0,0
SOL-003926,42,4.6,4454.0,16767.0,13346.0,1,presencial,trujillo,0,0
SOL-003927,37,7.3,8617.0,26760.0,6261.0,1,presencial,arequipa,0,1
SOL-003928,21,6.6,4324.0,8403.0,11707.0,1,digital,lima,0,0
SOL-003929,19,5.2,6201.0,25866.0,1834.0,1,presencial,arequipa,1,0
SOL-003930,46,9.7,2772.0,11643.0,943.0,1,digital,lima,1,0
SOL-003931,39,5.8,2193.0,5930.0,682.0,0,presencial,lima,0,0
SOL-003932,53,6.2,1842.0,6059.0,281.0,1,presencial,arequipa,1,0
SOL-003933,55,1.9,3273.0,10187.0,2968.0,1,presencial,lima,1,0
SOL-003934,31,14.6,5507.0,16830.0,7445.0,1,presencial,lima,0,0
SOL-003935,33,9.2,2948.0,4952.0,2044.0,1,presencial,trujillo,1,0
SOL-003936,62,2.5,5154.0,15108.0,14910.0,1,presencial,lima,1,0
SOL-003937,42,1.9,2532.0,5312.0,509.0,1,presencial,lima,0,0
SOL-003938,36,4.1,2743.0,10625.0,986.0,1,presencial,lima,0,0
SOL-003939,32,4.4,7960.0,32089.0,5238.0,1,presencial,arequipa,0,0
SOL-003940,41,5.5,5703.0,8315.0,1243.0,0,presencial,arequipa,1,0
SOL-003941,60,10.9,3264.0,12024.0,3307.0,1,presencial,trujillo,1,0
SOL-003942,51,11.3,2485.0,4364.0,337.0,1,presencial,lima,0,0
SOL-003943,45,9.1,6269.0,8968.0,5189.0,1,presencial,arequipa,1,0
SOL-003944,60,1.1,6038.0,8709.0,4658.0,1,presencial,arequipa,0,0
SOL-003945,58,13.4,5337.0,15182.0,6222.0,1,presencial,lima,1,0
SOL-003946,36,8.2,2443.0,9586.0,6574.0,0,digital,lima,1,0
SOL-003947,74,7.8,2166.0,5123.0,803.0,1,presencial,trujillo,1,0
SOL-003948,40,4.6,3798.0,16204.0,13562.0,0,presencial,lima,1,1
SOL-003949,44,5.8,5571.0,15072.0,11432.0,0,digital,arequipa,1,0
SOL-003950,39,1.7,2386.0,4736.0,2751.0,1,presencial,lima,0,0
SOL-003951,53,7.2,3923.0,11075.0,557.0,1,presencial,lima,1,0
SOL-003952,29,8.0,6273.0,20974.0,6214.0,0,digital,trujillo,1,0
SOL-003953,37,4.9,2287.0,6787.0,428.0,1,digital,trujillo,1,0
SOL-003954,58,3.0,2507.0,6935.0,3688.0,1,digital,lima,1,0
SOL-003955,53,11.5,1897.0,3764.0,946.0,1,presencial,arequipa,1,0
SOL-003956,48,18.4,5293.0,18885.0,12901.0,1,presencial,lima,0,0
SOL-003957,23,6.1,1823.0,4532.0,4592.0,0,digital,arequipa,0,0
SOL-003958,34,7.8,1194.0,5264.0,1892.0,0,digital,lima,1,0
SOL-003959,32,5.3,2331.0,6158.0,542.0,1,presencial,lima,1,0
SOL-003960,53,4.0,4266.0,8902.0,2507.0,1,presencial,lima,1,0
SOL-003961,52,9.9,1683.0,6841.0,4258.0,1,presencial,lima,0,0
SOL-003962,41,15.9,1862.0,3811.0,10206.0,1,presencial,lima,1,0
SOL-003963,50,1.8,3584.0,6885.0,1642.0,0,digital,lima,1,0
SOL-003964,60,2.5,3686.0,13371.0,3686.0,1,presencial,trujillo,0,0
SOL-003965,45,3.8,2380.0,5532.0,1126.0,1,presencial,lima,1,0
SOL-003966,49,3.2,3239.0,8725.0,821.0,1,presencial,lima,0,0
SOL-003967,37,12.0,9451.0,26446.0,3131.0,0,presencial,lima,1,0
SOL-003968,40,11.2,7454.0,28541.0,5959.0,0,presencial,arequipa,1,0
SOL-003969,31,3.7,3620.0,11513.0,273.0,0,presencial,lima,1,0
SOL-003970,38,6.3,5851.0,21639.0,12493.0,1,presencial,lima,0,0
SOL-003971,31,1.0,2853.0,12728.0,1819.0,1,digital,arequipa,1,0
SOL-003972,25,5.1,1521.0,5482.0,1635.0,1,presencial,lima,0,0
SOL-003973,49,2.5,1386.0,3139.0,1442.0,1,presencial,trujillo,0,0
SOL-003974,54,4.6,2385.0,9009.0,1556.0,0,presencial,lima,1,1
SOL-003975,43,2.5,1687.0,6807.0,747.0,1,presencial,arequipa,1,0
SOL-003976,19,11.5,4408.0,12058.0,1694.0,1,presencial,lima,0,0
SOL-003977,40,6.4,2876.0,9907.0,5834.0,1,presencial,arequipa,1,1
SOL-003978,28,7.1,4775.0,13944.0,7521.0,0,presencial,trujillo,0,0
SOL-003979,36,3.3,4813.0,8641.0,7981.0,1,presencial,lima,1,0
SOL-003980,59,4.2,5480.0,20053.0,2049.0,1,presencial,lima,0,0
SOL-003981,19,6.1,2359.0,6547.0,1236.0,1,presencial,lima,1,0
SOL-003982,34,15.8,5005.0,12382.0,5662.0,1,presencial,lima,1,0
SOL-003983,52,5.6,2329.0,6638.0,2442.0,1,presencial,trujillo,0,0
SOL-003984,35,12.7,5541.0,17755.0,11187.0,1,presencial,arequipa,1,0
SOL-003985,34,4.4,7228.0,27078.0,12285.0,1,presencial,arequipa,1,0
SOL-003986,65,5.8,5575.0,23509.0,1839.0,0,presencial,trujillo,1,0
SOL-003987,47,11.0,3491.0,12292.0,1752.0,1,presencial,trujillo,0,0
SOL-003988,53,8.8,5140.0,23039.0,692.0,1,presencial,trujillo,0,0
SOL-003989,37,1.6,1207.0,2279.0,1842.0,1,digital,lima,1,0
SOL-003990,34,5.6,1074.0,2017.0,4817.0,1,digital,lima,1,0
SOL-003991,46,5.9,3415.0,13149.0,1029.0,1,digital,lima,1,0
SOL-003992,64,8.2,7555.0,25414.0,480.0,0,presencial,lima,0,0
SOL-003993,24,3.4,2018.0,8218.0,2815.0,1,presencial,lima,1,0
SOL-003994,43,2.2,3858.0,13521.0,841.0,1,presencial,lima,0,0
SOL-003995,43,13.2,4809.0,6920.0,8825.0,0,presencial,lima,1,0
SOL-003996,38,18.6,2781.0,9693.0,1834.0,1,presencial,lima,0,0
SOL-003997,54,8.1,3208.0,6596.0,1065.0,1,presencial,lima,0,0
SOL-003998,46,4.3,5265.0,14666.0,3638.0,0,presencial,lima,1,0
SOL-003999,64,12.0,4049.0,14348.0,11852.0,1,presencial,lima,0,0
SOL-004000,55,2.9,4058.0,13937.0,222.0,1,presencial,lima,1,0
SOL-004001,47,1.5,1608.0,4158.0,3062.0,0,digital,arequipa,1,0
SOL-004002,30,13.8,3766.0,13597.0,7781.0,0,presencial,arequipa,1,0
SOL-004003,23,16.0,2179.0,9428.0,1105.0,1,digital,lima,1,0
SOL-004004,35,3.9,3200.0,6769.0,4709.0,0,presencial,lima,1,1
SOL-004005,58,3.3,2888.0,5112.0,3250.0,0,presencial,lima,1,1
SOL-004006,32,5.7,3774.0,6863.0,7729.0,1,presencial,lima,0,0
SOL-004007,33,2.7,2437.0,6869.0,1697.0,1,presencial,lima,0,0
SOL-004008,31,1.9,3852.0,8954.0,471.0,1,presencial,trujillo,1,0
SOL-004009,73,2.0,3166.0,9020.0,8151.0,1,presencial,lima,1,0
SOL-004010,41,7.0,2357.0,3916.0,839.0,1,presencial,lima,0,0
SOL-004011,49,5.5,1390.0,3010.0,688.0,1,presencial,arequipa,1,0
SOL-004012,30,10.9,6265.0,15513.0,3899.0,1,presencial,lima,1,0
SOL-004013,43,12.2,3950.0,16965.0,9102.0,0,digital,lima,0,0
SOL-004014,23,7.9,2519.0,5846.0,9932.0,0,presencial,lima,1,0
SOL-004015,32,2.7,5456.0,8454.0,3048.0,1,presencial,trujillo,1,0
SOL-004016,35,1.1,2246.0,5310.0,1311.0,1,presencial,lima,1,0
SOL-004017,45,4.5,3263.0,14045.0,3536.0,1,presencial,arequipa,1,0
SOL-004018,34,4.1,2905.0,7914.0,706.0,1,presencial,arequipa,0,0
SOL-004019,60,2.8,3313.0,13045.0,4662.0,0,presencial,lima,0,0
SOL-004020,38,6.2,3749.0,8355.0,5321.0,0,digital,arequipa,0,0
SOL-004021,35,8.1,3106.0,5656.0,3457.0,1,presencial,lima,1,0
SOL-004022,54,6.9,3208.0,9430.0,456.0,1,presencial,lima,0,0
SOL-004023,39,18.2,5633.0,20141.0,21545.0,1,presencial,lima,0,0
SOL-004024,26,0.5,2767.0,11124.0,4215.0,1,digital,trujillo,1,1
SOL-004025,42,3.1,1970.0,4230.0,6713.0,1,digital,lima,0,1
SOL-004026,19,4.0,3036.0,13536.0,539.0,1,digital,lima,0,0
SOL-004027,51,4.3,6414.0,18707.0,1882.0,1,presencial,trujillo,0,0
SOL-004028,24,2.3,4640.0,13721.0,1800.0,0,digital,lima,0,1
SOL-004029,35,9.0,1922.0,7806.0,7647.0,1,presencial,trujillo,0,0
SOL-004030,54,1.8,1381.0,3677.0,1430.0,0,digital,arequipa,1,0
SOL-004031,37,3.0,6435.0,24118.0,5323.0,1,presencial,arequipa,0,0
SOL-004032,54,8.1,3296.0,10414.0,47.0,1,presencial,arequipa,0,0
SOL-004033,46,8.0,1219.0,2218.0,704.0,1,presencial,arequipa,1,0
SOL-004034,47,1.8,2619.0,3934.0,1839.0,1,presencial,lima,1,0
SOL-004035,40,11.0,3046.0,13086.0,3529.0,1,presencial,trujillo,1,0
SOL-004036,40,16.4,3253.0,13292.0,13108.0,1,presencial,trujillo,0,0
SOL-004037,60,1.4,5697.0,25346.0,16327.0,1,presencial,trujillo,1,0
SOL-004038,42,7.4,1653.0,5769.0,1086.0,0,digital,arequipa,1,0
SOL-004039,38,6.6,6226.0,21179.0,1732.0,0,presencial,lima,1,0
SOL-004040,20,4.6,3108.0,6360.0,2003.0,0,digital,lima,1,0
SOL-004041,37,11.4,1961.0,6650.0,1852.0,0,presencial,lima,0,0
SOL-004042,43,5.0,2269.0,6612.0,3339.0,1,digital,lima,1,0
SOL-004043,56,6.4,4950.0,12720.0,3246.0,1,presencial,arequipa,1,1
SOL-004044,38,2.5,2735.0,9615.0,1943.0,0,digital,arequipa,1,0
SOL-004045,25,11.7,4661.0,7753.0,2964.0,1,presencial,lima,0,0
SOL-004046,51,1.8,2820.0,8353.0,11298.0,1,presencial,lima,0,0
SOL-004047,57,10.1,5108.0,19156.0,3850.0,1,presencial,arequipa,1,0
SOL-004048,45,3.3,3111.0,12360.0,2698.0,1,presencial,lima,1,0
SOL-004049,65,5.5,14386.0,41993.0,52314.0,1,presencial,trujillo,0,0
SOL-004050,19,1.1,1349.0,3363.0,3817.0,1,digital,arequipa,0,1
SOL-004051,40,2.8,10897.0,34591.0,27282.0,1,digital,lima,0,0
SOL-004052,21,1.5,1634.0,2937.0,1814.0,0,digital,lima,1,0
SOL-004053,55,4.7,7413.0,12480.0,3974.0,1,presencial,arequipa,0,0
SOL-004054,50,10.5,5886.0,23187.0,1578.0,1,presencial,lima,0,0
SOL-004055,52,2.4,1670.0,2993.0,3445.0,0,digital,trujillo,1,0
SOL-004056,37,0.2,3659.0,9856.0,12390.0,0,digital,lima,0,1
SOL-004057,39,7.7,2958.0,7917.0,4359.0,1,presencial,lima,0,0
SOL-004058,27,2.1,3091.0,13747.0,657.0,1,digital,lima,0,0
SOL-004059,40,3.1,4134.0,14825.0,4262.0,1,presencial,arequipa,0,0
SOL-004060,26,4.2,2234.0,8436.0,5449.0,0,digital,trujillo,1,1
SOL-004061,47,0.2,2140.0,7440.0,654.0,0,digital,trujillo,1,0
SOL-004062,46,2.3,3199.0,7181.0,1042.0,0,digital,lima,1,0
SOL-004063,27,11.9,2392.0,6027.0,3294.0,1,presencial,trujillo,0,0
SOL-004064,43,7.4,2440.0,4802.0,3644.0,1,presencial,lima,1,0
SOL-004065,44,5.6,6289.0,19374.0,8308.0,1,presencial,arequipa,1,0
SOL-004066,23,3.6,3348.0,5496.0,9029.0,0,digital,trujillo,0,1
SOL-004067,48,10.5,1940.0,8152.0,1652.0,0,presencial,lima,1,0
SOL-004068,48,2.1,1590.0,3194.0,778.0,1,digital,trujillo,0,0
SOL-004069,42,3.0,882.0,1819.0,1699.0,1,digital,lima,1,0
SOL-004070,58,0.8,6143.0,17828.0,28818.0,1,presencial,lima,1,0
SOL-004071,35,5.3,5476.0,13095.0,2891.0,0,presencial,lima,1,0
SOL-004072,43,7.7,2173.0,4164.0,3700.0,0,presencial,trujillo,1,0
SOL-004073,35,4.0,5366.0,23908.0,16018.0,1,presencial,lima,1,0
SOL-004074,46,7.0,10748.0,24365.0,12854.0,1,presencial,trujillo,1,1
SOL-004075,47,4.6,1719.0,6347.0,387.0,1,presencial,lima,0,0
SOL-004076,54,7.2,2780.0,10149.0,3410.0,1,presencial,arequipa,1,0
SOL-004077,57,6.1,1700.0,3669.0,2416.0,1,presencial,arequipa,1,0
SOL-004078,51,3.3,6268.0,14171.0,4256.0,0,presencial,lima,1,0
SOL-004079,34,4.6,3641.0,11132.0,2393.0,1,presencial,arequipa,1,0
SOL-004080,28,5.3,3112.0,12663.0,469.0,1,presencial,arequipa,1,0
SOL-004081,49,5.2,4308.0,15908.0,1720.0,1,presencial,lima,1,0
SOL-004082,60,13.9,2865.0,6703.0,1329.0,1,presencial,lima,0,0
SOL-004083,32,3.5,2174.0,3335.0,708.0,0,digital,lima,0,1
SOL-004084,26,12.1,4416.0,14498.0,3552.0,1,presencial,trujillo,0,0
SOL-004085,66,2.6,2787.0,8012.0,6080.0,1,presencial,arequipa,0,0
SOL-004086,37,5.5,2099.0,5176.0,928.0,0,digital,trujillo,1,0
SOL-004087,45,9.0,3528.0,12007.0,11218.0,1,presencial,arequipa,1,0
SOL-004088,30,1.8,4014.0,17462.0,5421.0,1,presencial,trujillo,1,0
SOL-004089,43,7.8,5234.0,21987.0,9009.0,0,presencial,lima,0,0
SOL-004090,51,1.0,5184.0,17955.0,558.0,0,presencial,lima,1,0
SOL-004091,49,3.6,1755.0,7676.0,4800.0,0,presencial,arequipa,1,0
SOL-004092,25,4.1,5572.0,14634.0,248.0,0,digital,lima,0,0
SOL-004093,31,12.4,2763.0,4734.0,213.0,0,digital,lima,1,0
SOL-004094,36,7.8,3221.0,9025.0,7025.0,1,presencial,arequipa,1,0
SOL-004095,61,3.6,2393.0,8249.0,10179.0,1,presencial,trujillo,0,0
SOL-004096,53,10.4,10768.0,41827.0,45936.0,0,presencial,arequipa,1,1
SOL-004097,37,1.6,13058.0,56251.0,16084.0,0,presencial,lima,1,1
SOL-004098,30,2.2,10101.0,30335.0,6535.0,1,presencial,trujillo,1,1
SOL-004099,35,0.2,2854.0,7296.0,2382.0,0,digital,lima,1,1
SOL-004100,27,5.4,3204.0,7283.0,2725.0,0,digital,lima,0,0
